companyName,jobTitle,jobUrl,timeFromPosted,longDescription
shopee,QA/QC Engineer (Tester),/it-jobs/qa-qc-engineer-tester-shopee-1724,23 days ago,"Top 3 Reasons To Join UsWork in Ho Chi Minh14 days annual leaveYearly performance bonus The JobEvaluate and clarify product requirements. Participate in reviewing product design and work with the development team to incorporate testability requirementsDesign test plan, test cases, test procedure to ensure accuracy, stability and security of a productFunctional test: Execute test cases for all levels in test process; Test management: responsible for reporting, tracking and verifying tasks/ bugsNon-functional test: Executive performance test (load test, stress test, …), security test (SQL injection, XSS, CSRF, …)Work with developer to analyze and find the root cause of bugsWeb application validationQuality is driven and proactive to do what is necessary to achieve deadlines in a dynamic environment with frequent priority and changesSupport on building and maintaining frameworks to help automate tests and expand test coverage in and Agile development environment (plus)Your Skills and ExperienceAt least 2 years in software testingStrong in functional/ non-functional testing: Test technique: Equivalence partitioning, Boundary value, Decision table, generate test cases from use cases; Have adhoc-testing skills; Have knowledge in performance test and security testAble to perform all phases in test process (analyze requirement, create test plan/ test cases/ test reports, …); Functional test (system test, system integration test, white-box test, …); Non-functional test (performance test: load test, stress test, security test is a plus)Experience in technical problem solving; root cause analysis; and data gathering, analysis, and reporting within a system/ software quality assurance discipline.Process strong analytical skills, with excellent problem-solving abilitiesStrong in Database queriesUnderstanding of Scrum software development methodology with practices including continuous integration and TDDLearn new techniques and technologies quicklyWhy You'll Love Working Here14 days annual leaveLife insuranceAnnual Health ScreeningFree food, drinks & dinnerQuarterly Team Building ActivityCompany TripHappy Hour"
rakus-vietnam-company,Gấp - 5 Tester Software ,/it-jobs/gap-2-tester-software-rakus-vietnam-company-1448,24 days ago,"Top 3 Reasons To Join UsLearn high level succeed Japanese cloud services!No OT work, 12 Paid leave + 7 additional holidays! 14th - month salary! Promotion twice a year!The JobAs a Tester, you will be responsible for ensuring the quality of our software & web products. This includes- Create test plan and test report to your Project Manager- Write test cases and execute them- Error log and track progress bug fix- Run regression and smoke testing- Manage issue life cycle in tracking systems- Improve/update existing test cases to increase efficiency and reliability- Work closely with PHP and JAVA developers to ensure work quality- Interact with the Project Managers and understand our Products and their features. Your Skills and Experience- At least 1 years of experience in manual testing.- Candidate should Have knowledge about programing for testing.- Understands Internet and Internet based applications, experience in Software Testing, especially in web-based application.- Have good knowledge/experience about the testing process and testing technique (functional, non-functional, component, integration, reliability, regression, user acceptance, load, tress, and performance testing)- Strong knowledge in testing skills (writing test cases, executing test cases, opening bugs, verifying bugs)- Good Analysis Skills- Ability to work independently and careful in work- Good time management, self-management, and problem solving skill- Good responsibility and accountability- Good communicationNote: Not hiring foreignersWhy You'll Love Working HereJoin to RAKUS Vietnam!You can get following working environment!1) Working Environment★ No over time work.(Because development process is well managed.)Enjoy your life with your important people!★ No sudden additional work and requirement changes!Enjoy your engineer life!- Effective development tools, wide desks and clean work place!2) Working People★ All managers have the mind to support members enjoyable.- Be able to concentrate on your proficiency during work.- Love unity for enjoyable work supportively and cooperatively.3) Salary★ 100% salary during probation★ 14 month salary a year!★ You promote 2 times a year!- All members increasing their salary every year.4) Welfare★ You have total 29 holidays a year!★ flexible leaves by hours. Enjoy your private life!★ Global health insurance. No worrying for any disease and accident!- Annual health check. Keep your health well!- Annual company trip!(Your family also can join!)5) Training★ Oversea training in Japan! You should join to this training!★ Japanese skilled engineers support you to skill up.★ One month training when you start to work. You can be fulfilled!- In-office seminars and outside seminar support: You can learn new skill easily!- Learning Japanese support: You can improve your Japanese!- Certification support: you can get any certification easily!"
mbase-viet-nam,Tester (QA QC),/it-jobs/tester-qa-qc-mbase-viet-nam-3010,24 days ago,"The JobWe are looking for Tester to do the following requirements:Participate in software requirement analyzing and developing phases.Develop test case and test data, Write test script, Execute testing, and Analyze test result.Report to direct Test Leader/Project Manager.Your Skills and ExperienceBachelor’s degree or college diploma in Computer Science or Information System.0 - 3 years of professional experience in software development and testing.Good understanding of the software life-cycle, various type of testing and design test case techniques.Working experience in reporting and describing bugs/ abnormally.Ability to summarize and go straight to the point, proactive in communication.Skill at using one of bug tracking tools such as Redmine, Bugzilla, JIRA, Testlink, Mantis and the others.Ability to manipulate, do SQL queries with databases (relational or NoSQL).Ability to program by one or some of the following: PHP, Java, .Net, JavaScript.Good at communication in English.Japanese communication skills is a big plus.Working experience in Japanese projects is a plus.Working experience in Map domain is a plus.Why You'll Love Working HereCompetitive salary.Attractive income package, commit 13th salary, performance bonus at year end.Salary increase every year based on performance review.Full package insurances as Labor Law.Annual health check-up in international standard clinics.Flexible time.Company trip, monthly team-building activities.Work onsite short-term or long-term in Japan.Young, dynamic, open, friendly working environment with many activity clubs (football, badminton, table tennis, chess, …)"
tfl-group,Software Tester,/it-jobs/software-tester-tfl-group-4514,25 days ago,"Top 3 Reasons To Join UsWe are passionate about technologies.You do what you love as we do that too.No politics. Only things count is what you deliverThe JobAre you passionate about making a difference using what you know best: testing? Are you result-oriented and team-player?We are releasing a new e-commerce platform focusing on mobile-first strategy. We are looking for an experienced and passionate Software Tester to join our team. As a Software Tester at our company, you will have the opportunity to work on new and exciting projects and develop your career. Your main task:analyzing users stories and/use cases/requirements for validity and feasibilitycollaborate closely with other team members and departmentsexecute all levels of testing (System, Integration, and Regression)Design and develop automation scripts when neededDetect and track software defects and inconsistenciesProvide timely solutionsApply quality engineering principals throughout the Agile product lifecycleProvide support and documentationYour Skills and ExperienceYou will help to create the most impactful e-commerce platform in Vietnam, used by millions of people.The following are what will make you successful on this job:At least 1 years of experience as a Software Tester or similar roleExperience testing mobile app is a plusExperience with e-commerce software is a plusAbility to work in a fast-paced environment with minimal supervisionSense of ownership and pride in your performance and its impact on the company’s successCritical thinker and problem-solving skillsTeam playerGood time-management skillsGreat interpersonal and communication skillsPlus Have basic coding skill with OOPExperience or knowledge about Web API, Selenium, Appium is a plusFamiliar with web technologies and programming (HTTP request/response, Json, Database query command, HTML)Why You'll Love Working HereBesides our competitive payment package, you will thrive in our environment if you love working together with a talented team, having your voice heard, seeing your idea in production, and learning new things. You will own your work and see it all the way to production. There's really no one to tell you what to do or how to do something unless you asked. Our culture takes integrity seriously. You will be part of a high-performing culture that honors people who do what they say they do. "
sendo-vn,QC / Tester (Manual/Automation),/it-jobs/qc-tester-manual-automation-sendo-vn-5658,25 days ago,"Top 3 Reasons To Join UsAttractive salary package:14-17months salary/year.Huge system, CCU (2018) ~ 100k usersFull social insurance + FPT CareThe JobContribute to continuous improvement quality of the testing processJoin the Scrum and perform the testing activities in the Scrum.Work closely with the Developers/BA in a Scrum team.Enhance applications by identifying opportunities for improvement and making recommendationsReport to the QC Leader/QC Manager.For Manual Testing:Design manual test cases and execute tests on Desktop and Mobile.Create test plan and test report.Perform thorough the regression testing.For Automation Testing:Maintenance and implement Automation framework applied for API, Web and Mobile applicationResearch and develop new features base on Automation framework Analyze quality report to identify problems or risksWe are willing to accept newbie, who really love automation testing. Your Skills and ExperienceHas at least 1 year of experience in software testing with good testing techniques and testing methodologies.Basic experience with bug tracking systems (like Jira, Test Rail...) and familiarity with software development lifecycleGood at logical thinking and communicationExperienced in working in Agile/Scrum.Experienced in testing E-commerce products is a plus.Additional requirement for QC Manual: Good at creating and executing the manual test cases (UI/UX, Functional, Security, Responsive Web Application and Mobile Application…).Good debugging and analysis skill.Additional requirement for QC Automation:Have basic coding skill with OOP in any programing languageExperience or knowledge about Web API, Selenium, Appium is an advantageFamiliar with web technologies and programming (HTTP request/response, Json, Database query command, HTML)Why You'll Love Working HereWhy SENDO?At SENDO we believe that our employees are the keys to our success. Happier employees will perform very well! We not only provide an awesome working environment where young and talented employees work, share ideas and help each other improve, but we also have lots of fun activities. Besides, you will work on the biggest e-commerce product using the latest technology and with top engineers in VietnamSENDO benefits and PerksCompetitive salary and benefits including extra medical insurance.13th-month salaryAttractive performance bonus from 1 to 3 months’ salary per yearPerformance Review 2 times/year to adjust Salary and title/positionCompany and team building trip every yearGift on special days like birthday, Tet and HolidaysMany fun and meaning activities such as sport  and social clubsOpportunity to training both technical and soft skills to develop your career path"
elca,Software Tester,/it-jobs/software-tester-elca-1341,25 days ago,"Top 3 Reasons To Join Us18 days of annual leavePremium healthcare packageTravel chances to SwitzerlandThe JobYOUR MISSION As a Software Tester, you are responsible for the following activities:Use cases and use stories analysis to define test plans and support the delivery architect with test approach definitionDefinition of test cases aligned with User StoriesConversion of acceptance criteria into test case expectationsTest approach and results documentation› Functional testingE2E testingUAT testing supportYour Skills and ExperienceAt least 2+ years of experience as a QC/tester or similar roleGood English communication Basic knowledge of testing methodology and tools, experience with Agile methodology is plusGood experience in writing new test cases based on requirementsAbility to effectively manage time, and individually prioritize multiple tasks of competing priorityGood oral and written communication skillsWhy You'll Love Working Here- Very attractive package, 18 days of leaves,- Professional working environments with young and motivated teams- Extensive coaching and training- Projects using state-of-the-art technologies and Agile methodologies- CMMI ML 3 since 2007- Flat hierarchies and cross-divisional collaboration- Comfortable workplace- Many travel opportunities to SwitzerlandFor more information, please visit our website at: "
novobi,"Software Tester (QA QC, English)",/it-jobs/software-tester-qa-qc-english-novobi-3650,25 days ago,"Top 3 Reasons To Join UsVery competitive salary 13th salary & mid-year bonus.Project-based bonus.The JobAbout usNovobi is an IT consulting firm delivering solutions in Cloud, Enterprise Resource Planning (ERP) and Data Science. We are a partner of Amazon Cloud (AWS). 100% of our clients are in USA and Canada. Our business has been growing very fast (over 80% in each of the last 3 years).Our headquarters is in Austin (Texas, USA) and our Vietnam office is in district 10, Ho Chi Minh City.For more details, please checkout our website www.novobi.comResponsibilities:Interact with the Product Owner and Business Analyst to understand our systems and their features.Create, update checklist; Perform testing based on checklist.Open defects using bug tracking systems.Work closely with developers to ensure work quality.Report test result to QC Leader and Project Manager.Your Skills and ExperiencePreferred QualificationsStrong verbal and written communication skills.Basic computer and mathematical skills.Interact with cross functional teams to achieve a desired outcomeGood reading and writing skill in EnglishWhy You'll Love Working HereBenefits and CompensationVery competitive salary13th month salary and mid-year bonus.Project-based bonus.Support for technical and soft skills training and professional certification.Social insurance and medical insurance according to Vietnam labour laws.Private healthcare insurance (PTI).Flexible working hours (9:30 am to 6 pm, Monday to Friday)Salary review every year.Company trip in Vietnam or abroad.Other employee benefits for sickness, birthday, International Women’s Day (March 8th), Vietnam Women’s Day (October 20th), Children Day (June 1st), family emergencies, …Annual leave of 12 days per year + 1 more day after every 2 years."
citynow,Tester (QA QC) ~ Amazing Salary,/it-jobs/tester-qa-qc-amazing-salary-citynow-5053,27 days ago,"Top 3 Reasons To Join UsCó nhiều cơ hội làm việc onsite ở Nhật Bản.Được xét tăng lương 2 lần/năm tháng 13 & thưởngMôi trường năng động, giúp đỡ, thân thiệnThe JobPhân tích giải pháp, nắm rõ các yêu cầu về hệ thống, tính năng của sản phẩm phần mềm.Lập kế hoạch, xây dựng phương án, công cụ kiểm thử đối với từng sản phẩm.Thực hiện phương án kiểm thử phân tích các kết quả đầu ra và báo cáo sự cố.Báo cáo thường xuyên về kết quả làm việc với nhóm và cấp trên.Quản lý chất lượng sản phẩm đạt đúng yêu cầu đề ra.Your Skills and ExperienceBắt Buộc:Kinh nghiệp vị trí Tester: 1+ năm .Có kiến ​​thức về cấu trúc cơ sở dữ liệu.Có khả năng thiết kế testcase, test design cho từng dự án.Am hiểu các phương pháp và công cụ kiểm thử phần mềm. Có tìm hiểu về việc sử dụng Automation testCó thể khả năng tham gia nhiều dự án cùng 1 lúc.Ưu Tiên: Có khả năng lập trình là một lợi thế.Kỹ năng phân tích, đặt vấn đề và giải quyết vấn đề, chịu được áp lực công việc.Có khả năng làm việc nhóm, hổ trợ các thành viên khác cùng nhau phát triển.Có thể làm việc độc lập. Có khả năng lãnh đạo và mong muốn trở thành Leader, Manager.Why You'll Love Working HereMức lương hấp dẫn, cạnh tranh trên thị trường.Được xét tăng lương 2 lần/năm.Lương tháng 13++, thưởng các dịp lễ lớn của quốc gia, thưởng thành tích làm việc xuất sắc...Hưởng các chính sách bảo hiểm xã hội, khám sức khỏe năm theo Luật Lao Động Việt Nam.Môi trường làm việc năng động, giúp đỡ lẫn nhau, thân thiện. Được làm việc với chuyên gia người Nhật.Được đào tạo, hướng dẫn lộ trình và tạo điều kiện phát triển, thăng tiến trong công việc.Có nhiều cơ hội làm việc onsite ở Nhật Bản.Trợ cấp nhà ở 500,000 VND/tháng dành cho kỹ sư (Trong bán kính 5km)Trợ cấp mua smartphone đôí với kỹ sư (tới 6.000.000đ/máy/lần).Hổ trợ chi phí gửi xe.Trợ cấp phát triển nghề nghiệp: tài liệu học tập, vé tham dự sự kiện hightech, học phí ngoại ngữ.Teambuilding gắn kết nhân sự, du lịch hằng năm, tham dự các sự kiện đặc biệt của công ty, sinh nhật hàng tháng.Công ty thường xuyên tổ chức các Seminar do chính nhân viên công ty thực hiện, tạo điều kiện cho nhân viên nghiên cứu, trao đổi, phát triền."
information-technology-services-japan,"10 QC Engineer (QA QC, Tester)",/it-jobs/10-qc-engineer-qa-qc-tester-information-technology-services-japan-3135,29 days ago,"Top 3 Reasons To Join UsWork in multicultural working environmentWork in relaxing and creative working conditions.Engage yourself in high level technologiesThe JobAnalyze system specifications and design Test cases.Execute Test cases and report bugs/issues.Reproduce, analyze bugs.Do integration testing, ad-hoc testing, regression testing (manual).Work closely with cross-functional teams to ensure quality throughout the software development lifecycle.Provide support and documentation.=> You can start to work now or after Tet HolidayYour Skills and ExperienceMinimum of 02+ years experiencedReview software requirements for testabilityCreate test cases & acceptance criteria based on system requirement specificationsIdentify, analyze and report test resultsEnsuring the appropriate testing activities are scheduled during release and sprint planningPerform testing on various types of function, both manual and automatedEnsuring proper use of testing toolsProduct Testing on multiple platforms: Android, iOS, WebApp, APIOrganize and manage required QC support, to deliver on time according to Scrum sprints.Collaborate with dev team to release on time and do UAT.Management of overall UAT process over business teamsWhy You'll Love Working HereSalary and benefits are very competitiveSalary review: one a year13th month salaryYearly bonus will be based on individual's performance and each project and company performance after taxOther regime under Vietnamese LawLunch providedTeambuilding activitiesHappy hour, birthday party,..Well-equipped facilities: brand new high spec laptop with 4K monitor.Flexible working hoursFree drink and snacksTechnical training courses for programmerProfessional working environment with very good colleagues."
manifera-software-development,Software Tester (QA QC),/it-jobs/senior-software-tester-qa-qc-manifera-software-development-1040,29 days ago,"Top 3 Reasons To Join UsWorking in a professional environmentWorking with clients from Asia, Europe and the USAFlexible working time & placeThe JobYou will be responsible for defining Test Plans and Test Cases based on requirements and execute these test cases for validating software applications. Furthermore, you will be responsible for setting up Automated Test cases and writing test scripts. Help our Singaporean and European clients with your technical expertise in a team of young and dynamic colleagues.Define Test Plans and Test Cases based on requirements.Develop automated test scripts. (a plus)Conduct manual testing and automated testing.Identify, report and track bugs and their solutions.Write Test Reports.Communicating with Project Manager and customers on requirements and test results.Work closely with the Developers for improving the developed software applications.Research about latest test tools and verify on usability for our projects.Your Skills and ExperienceRequirements:Bachelor degree in Information Technology, Computer Science or related field.At least 2 years of experience in QA / Test Engineer position.Experience in creating Test Plans, Test Cases and Test Reports.Nice to have: Experience in Automated Testing (e.g. Selenium or similar platform).Knowledge about the software development process.Good English writing skills.Why You'll Love Working HereYou will love working in our team, since we are a team of highly skilled and motivated engineers, every day solving challenging issues for our clients. You will be working with clients from Asia, Europe and the USA. You will be focused on using the latest technologies as to keep the team as well as yourself competitive within the market. Next to the hard and interesting work you will have time to relax and enjoy social activities together with your friendly colleagues, like dinners and sporting activities. At least once a year you will join the group to have a company outing/holiday all together.Top 4 Reasons to Join UsAttractive salary, 13th month and Project bonusTrainings and career growth opportunitiesInternational working environmentYoung, dynamic, fun and highly skilled team of colleagues"
fpt-telecom,"Tester (Manual, Automation)",/it-jobs/tester-manual-automation-fpt-telecom-5509,30 days ago,"Top 3 Reasons To Join UsOpen, Friendly and Dynamic environmentInternal TrainningMany many Higher Roles PromotionThe JobĐọc hiểu các tài liệu đặc tả hệ thống, yêu cầu nghiệp vụ và tài liệu thiết kế liên quan.Thiết kế và viết Quy trình kiểm thử (test procedure), kế hoạch kiểm thử (test plan), kịch bản kiểm thử (test case).Thực hiện kiểm thử (test) sản phẩm theo kế hoạch và test case.Xác định, tiếp nhận và kiểm tra các lỗi được phản ánh từ các bộ phận khác (nếu có).Phối hợp với bộ phận Kỹ thuật khắc phục các lỗi.Lập báo cáo tổng hợp, phân tích lỗi và ý kiến phản hồi của khách hàng.Nghiên cứu và cập nhật các công cụ test và kiến thức mới hỗ trợ công việc; đề xuất cải tiến quy trình test hiệu quả.Các công việc khác khi được Lãnh đạo giao.Your Skills and ExperienceTốt nghiệp Đại học trở lên các chuyên ngành CNTT, Toán tin, Điện tử viễn thông,...Có ít nhất 01 năm kinh nghiệm làm việc tại vị trí tương đương.Ưu tiên các ứng viên đã làm việc theo quy trình phần mềm, có hiểu biết về hệ thống kiểm soát chất lượng phần mềm QA, QC; các ứng viên có kinh nghiệm test mobile app.Sử dụng thành thạo các công cụ test và quản lý lỗi.Tư duy logic tốt, nhanh nhẹn, có khả năng tự học hỏi.Kỹ năng phân tích và giải quyết vấn đề tốt.Cẩn thận, chăm chỉ, tinh thần trách nhiệm cao.Why You'll Love Working HereGói thu nhập tương đương từ 14 - 17 tháng lương quy đổi (Thưởng lương tháng 13, lương kinh doanh, tiền mừng tuổi...).Đầy đủ các chế độ theo luật lao động hiện hành.Chính sách phúc lợi theo quy định của Công ty đa dạng: Chăm sóc sức khỏe định kì hàng năm; Gói bảo hiểm sức khỏe chuyên biệt (FPT Care – Khám chữa bệnh miễn phí tại tất cả các bệnh viện); Các hoạt động tri ân, chăm lo đời sống tinh thần CBNV và Thân nhân...Môi trường làm việc thân thiện, cởi mở.Cơ sở vật chất và công cụ làm việc hiện đại, tiện nghi.Nhiều cơ hội phát triển và thăng tiến.Văn hóa Doanh nghiệp đặc sắc, sinh động bậc nhất với nhiều các hoạt động hấp dẫn: tân binh, 72 giờ trải nghiệm, teambuilding, thi trạng, hội làng, hội diễn Sao Chổi, sinh nhật FPT, ngày 08/03, ngày 11/11,...Hưởng các gói ưu đãi cước khi sử dụng dịch vụ của FPT Telecom."
restaff,03 QC Engineer (Tester),/it-jobs/03-qc-engineer-tester-restaff-3820,31 days ago,"Top 3 Reasons To Join UsOpportunity to work on-site in NorwayWork closely/together with the team in NorwayFlexible working environmentThe JobRestaff is seeking for Talented QC Engineer (Tester). If you are find new career challenge, please do not hesitate send your application to us.  Analyze system specifications and design Test casesExecute Test cases and report bugs/issuesReproduce, analyze bugs from customersDo integration testing, ad-hoc testing, regression testing (manual)Work closely with cross-functional teams to ensure quality throughout the software development lifecycleProvide support and documentationMainly work on testing Web App ERP/ Logistic/ API systemYour Skills and ExperienceAt least 1 year of experience as a Software Tester or similar roleAbility to handle multiple tasks simultaneouslyAbility to document and troubleshoot errorsGood communication in EnglishAble to solve individual/personal issue & teamworkFamiliarity with Agile frameworks is a plusBig plus if possesses experience about Postman, Swagger, SQL, Devops Agile Scrum to support testing in advanceWhy You'll Love Working HereAttractive Benefits:Great salary package. Annual performance review.13th-salary Bonus for all staff.14th-salary Bonus for those who have worked for more than 5 years.Premium Healthcare Insurance Package and Annual Health Check-up for all staff.Loyalty Employee Benefit: all staff who have worked for more than 1.5 years will receive a package (VND 3mil, VND 5mil, VND 10mil)  EVERY year to go on a vacation, have a luxury meal, or enjoy a fancy service with family and friends.Sponsor and encourage staff to study courses by covering tuition fee and examination fee, and give out a bonus for the certificate the staff gets.Good career advancement opportunities.Product-oriented. Agile project management style. Dynamic and English-speaking working environment.Opportunity to acquire technical knowledge and experience in the latest technologies.Opportunity to go work on-site in Norway.At least 17 annual leaves.Company trip, Year End Party.Friday Party, Salary Day Celebration, Teambuilding outdoor activities.Free coffee (cappuccino, cafe latte, latte macchiato, etc), milk and juice. Kitchen and Library at work. Billards and darts are equipped for your enjoyments and convenience.Working hours: 8 hours x 5 days/week (Monday to Friday). Thirty-min break at 4PM every day.Free language training: English (company sponsored)."
cybozu-vietnam,QA Engineer (Automation & Manual),/it-jobs/qa-engineer-automation-manual-cybozu-vietnam-0729,4 hours ago,"Top 3 Reasons To Join UsGlobal Healthcare InsuranceBusiness trip to Japan, US...Flexible working time & placeThe JobExecuting automation/API testingDeveloping and implementing test automation frameworks and automation scripts for SDKReviewing and analyzing requirement, technical specificationsDesigning test specifications, checklist and test dataExecuting manual testing in web applicationReporting bugs into Bug Tracking SystemReporting test result accurately in timely mannerYour Skills and ExperienceRequirements1-5 years of experience in API testing, automation testing & manual testing in web applicationKnowledge about programming in JavaScript or SwiftAbility to read and write technical documents in English (equivalent to TOEIC 500)Age: up to 30Good teamwork and communication skillsGood learning and research ability Preferred qualificationsKnowledge about programming in Java or GoKnowledge about Agile/SCRUM p/s: Only qualified candidates will be contacted for interview arrangement.Why You'll Love Working HereWorking with great people in an international-standard and professional environment with great chances to learn new skills and gain valuable experience, receive competitive salary, and a number of other benefits as follows:Flexibility in working space & time: work from home (5 days per month), flextimeWell-equipped facilities: laptop (Macbook...) & PC with 2 monitorsSalary review: twice a yearOpportunities to go on business trips to Japan, China, US, attend international seminars and meet the world's top engineersGlobal medical insuranceIncome compensation insuranceDeath & disabilities insuranceSupport for Japanese/English study and soft-skill/work-related educationUnlimited support for events/parties/club activitiesSupport for team building activitiesCreative & young working space2 additional annual leaves issued by company besides ones pursuant to labor law5 days of refresh holiday after every 5 consecutive working yearsFixed bonus: 13th-month salaryOther bonus: depends on Cybozu Group’s annual turnoversAnnual MVP awardAnnual company trip"
cybozu-vietnam,Software QA Engineer (Manual),/it-jobs/software-qa-engineer-manual-cybozu-vietnam-0655,4 hours ago,"Top 3 Reasons To Join UsGlobal Healthcare InsuranceBusiness trip to Japan, US...Flexible working time & placeThe JobReviewing and analyzing requirement, technical specificationsDesigning test specifications, checklist and test dataExecuting web application testing: manual (mainly), automation, API testingReporting bugs into Bug Tracking SystemReporting test result accurately in timely mannerYour Skills and ExperienceRequirementsUniversity/College degree in IT1-5 years of experience in designing and executing manual testing in web applicationAbility to read and write technical documents in English (equivalent to TOEIC 500)Age: up to 30Good teamwork and communication skillsGood learning and research ability Preferred qualificationsExperience in or knowledge about codingKnowledge about API testing in manual or automation testingKnowledge in Agile/SCRUM p/s: Only qualified candidates will be contacted for interview arrangement.Why You'll Love Working HereWorking with great people in an international-standard and professional environment with great chances to learn new skills and gain valuable experience, receive competitive salary, and a number of other benefits as follows:Flexibility in working space & time: work from home (5 days per month), flextimeWell-equipped facilities: laptop (Macbook...) & PC with 2 monitorsSalary review: twice a yearOpportunities to go on business trips to Japan, China, US, attend international seminars and meet the world's top engineersGlobal medical insuranceIncome compensation insuranceDeath & disabilities insuranceSupport for Japanese/English study and soft-skill/work-related educationUnlimited support for events/parties/club activitiesSupport for team building activitiesCreative & young working space2 additional annual leaves issued by company besides ones pursuant to labor law5 days of refresh holiday after every 5 consecutive working yearsFixed bonus: 13th-month salaryOther bonus: depends on Cybozu Group’s annual turnoversAnnual MVP awardAnnual company trip"
home-credit-vietnam,IT Senior Test Engineer (Sign-on bonus),/it-jobs/it-senior-test-engineer-home-credit-vietnam-2752,1 day ago,"Top 3 Reasons To Join UsAttractive salary, with 13th month and KPI BonusChances to work with Expats and train OverseaLatest financial technology appliedThe JobDirect and/or collaborate with IT Testing Specialist to provide comprehensive test plans in accordance with existing requirements and document resultsDirect and/or collaborate to estimate man-day and provide timeline for testing.Direct and/or collaborate to prepare test cases in BDD format for application under test including Web app, Mobile app, and API testing.Direct and/or collaborate to perform all phases of testing including functional black-box test, regression and integration testing for continuous delivery.Communicate with developer, data analyst, business analyst and business user for User Acceptance Testing (UAT) when require.Writing SQL queries to conduct back-end testing.Executing automation test script, then analyze test result and send to project team.Create and/or update automation test script, test data, and configure for test run well at all test environments.Support to create data test for business user/business analyst when require (either using automation script or manual.)Develop or specify standards, methods, and procedures to determine product quality or release readiness.Participate in test case design and sprint planning sessions to provide input on functional requirements, product designs, schedules, or potential problems as associated with the test cycle.Determine testing best practices, principals and promote them across the organization.Provide guidance, training, and mentoring for new testing specialist.Your Skills and ExperienceEducation: Bachelor’s Degree in Computer Science, related discipline, or equivalent; required.3+ years of experience in software testing is required.Intermediate English – spoken & written. Or TOEIC similar 500+Familiar with BDD automation testing approach.Willingness to keep responsibility for entitled tasksExcellent verbal and written communication skills with ability to communicate with application users, programmers, and other technical staff.Good at time management, well organized and detail-oriented.Why You'll Love Working Here13th Salary Fixed and KPI Bonus24/7 Accidental Insurance  100% Social Insurance Pay  Meal AllowanceYearly Medical Checkup  15 Annual Leaves  Professional and Transparent Working Environment.  Apply Latest Financial Technology in the World"
global-cybersoft,"Junior/Mid 20 Testers (QC/ QA, C++)",/it-jobs/junior-mid-20-testers-qc-qa-c-global-cybersoft-2219,1 day ago,"Top 3 Reasons To Join UsInternational working environmentCompetitive compensation package and benefitsInteracting with leading-edge technologiesThe JobPerform Unit Test in the projectMindset of testing in software developmentKnowledge of C/C++, Linux is a plusYour Skills and ExperienceKnowledge, Skills and AbilitiesKnowledge of software testing, especially in testing techniques and testing methodologies.Programming skill: C/C++ AND (Java /JavaScript / Python / .NET / is plus) Software manual testing & Unit Test skillsRequirement AnalysisPersonal Competencies•     Careful•     Self-motivated and eager to learn•     Collaboration and communication •     Accountability and proactiveWhy You'll Love Working HereAt Global CyberSoft (GCS), we enjoy:Unique opportunity to work with multinational team of Hitachi in over 130 countries.Incomparable chance to participate in full Software Development Life Cycle (SDLCs) and comprehensive soft skill trainings.Competitive remuneration with attractive allowances & bonuses.GCS is committed to providing its employees. Our corporate culture committee is a special community in the company that offers employees various activities to participate in: Football League, Tai-chi Club, Dancing Club, English Club, Charity Group, to name a few. Through these groups, employees have a chance to nurture friendships and affiliations with their colleagues. The goal is to develop a company culture that not only fosters innovation, excellence, and leadership, but also one that allows for creativity, personal fulfillment and enjoyment. Through the culture, the company aims to act as one big family, where every member is committed to and enjoys helping one another.GCS offers a competitive benefit packages. Come join Global CyberSoft to enjoy:Opportunities for advanced career development overseas, including the US, Japan...Competitive & attractive compensation and benefits packages:Allowance for academy degrees and language certification, i.e. Master, English, Japanese language certificationsSubsidy for inflation, transportation and meals.Significant project bonus based on Project PerformanceGreat Significant end-year bonus (besides bonus of 13th salary)Additional International Insurance Package for employees and their familiesAnnual division trip and company trip for employees and their familiesBeing an integral part of a dynamic and fast growing global enterprise.An open, professional and nourishing environment with out-side of work activities, such as football, tennis, badminton, dancing, music, and charity."
